id,date,Temperature,Humidity,Light,CO2,HumidityRatio
1518,13.02.2015,21.29,32.2,423.5,575.75,0.00504594442999233
1519,13.02.2015,21.323333333333302,32.26,426.666666666667,573.0,0.0050658518907916
1520,13.02.2015,21.323333333333302,32.29,433.0,585.333333333333,0.00507060125456876
1521,13.02.2015,21.29,32.29,433.0,586.25,0.0050601627383039995
1522,13.02.2015,21.29,32.3175,433.0,586.25,0.00506450735001229
1523,13.02.2015,21.323333333333302,32.326666666666696,433.0,583.0,0.005076406130219721
1524,13.02.2015,21.29,32.3725,433.0,583.75,0.00507319675404227
1525,13.02.2015,21.29,32.4,433.0,585.0,0.00507754154636647
1526,13.02.2015,21.29,32.4,433.0,582.0,0.00507754154636647
1527,13.02.2015,21.29,32.4,433.0,584.0,0.00507754154636647
1528,13.02.2015,21.29,32.4,426.0,585.0,0.00507754154636647
1529,13.02.2015,21.29,32.4666666666667,419.0,582.0,0.0050880746261441215
1530,13.02.2015,21.29,32.475,419.0,575.0,0.00508939128599647
1531,13.02.2015,21.29,32.4666666666667,419.0,578.666666666667,0.0050880746261441215
1532,13.02.2015,21.29,32.4666666666667,419.0,578.0,0.0050880746261441215
1533,13.02.2015,21.29,32.5675,419.0,579.0,0.0051040065816680006
1534,13.02.2015,21.29,32.53,419.0,575.0,0.0050980813796919
1535,13.02.2015,21.29,32.5675,419.0,571.0,0.0051040065816680006
1536,13.02.2015,21.23,32.53,419.0,573.0,0.0050791983134978
1537,13.02.2015,21.2675,32.5675,419.0,573.0,0.0050969098691982795
1538,13.02.2015,21.29,32.59,419.0,575.666666666667,0.00510756175659946
1539,13.02.2015,21.245,32.59,419.0,578.5,0.00509336709226649
1540,13.02.2015,21.2225,32.6175,419.0,577.5,0.00509060986038533
1541,13.02.2015,21.29,32.7,419.0,576.0,0.00512494319210037
1542,13.02.2015,21.245,32.7,419.0,573.5,0.00511069982853226
1543,13.02.2015,21.245,32.6725,419.0,573.75,0.0051063665546401795
1544,13.02.2015,21.29,32.7,419.0,574.666666666667,0.00512494319210037
1545,13.02.2015,21.29,32.7,419.0,568.5,0.00512494319210037
1546,13.02.2015,21.245,32.7,419.0,571.5,0.00511069982853226
1547,13.02.2015,21.2,32.7,419.0,574.333333333333,0.00509649145910912
1548,13.02.2015,21.2675,32.7225,411.5,572.0,0.0051213675596474
1549,13.02.2015,21.29,32.79,0.0,577.0,0.00513916508328268
1550,13.02.2015,21.29,32.73,0.0,582.333333333333,0.00512968375082379
1551,13.02.2015,21.29,32.7,0.0,586.0,0.00512494319210037
1552,13.02.2015,21.29,32.645,0.0,586.0,0.005116252353912
1553,13.02.2015,21.39,32.59,0.0,586.0,0.00513923068232968
1554,13.02.2015,21.34,32.59,0.0,583.0,0.00512337459613129
1555,13.02.2015,21.39,32.59,0.0,582.0,0.00513923068232968
1556,13.02.2015,21.34,32.545,0.0,579.5,0.00511624209370366
1557,13.02.2015,21.29,32.5,0.0,578.0,0.0050933412987279
1558,13.02.2015,21.356666666666698,32.5,0.0,580.0,0.0051143754829636
1559,13.02.2015,21.39,32.5,0.0,578.0,0.00512492133135788
1560,13.02.2015,21.39,32.4,0.0,572.0,0.00510902281833226
1561,13.02.2015,21.34,32.45,0.0,573.0,0.00510118512135762
1562,13.02.2015,21.34,32.5,0.0,574.5,0.0051091097535152785
1563,13.02.2015,21.39,32.4,0.0,569.0,0.00510902281833226
1564,13.02.2015,21.39,32.4,0.0,564.0,0.00510902281833226
1565,13.02.2015,21.315,32.5,0.0,561.0,0.00510122014212673
1566,13.02.2015,21.29,32.5,0.0,560.0,0.0050933412987279
1567,13.02.2015,21.29,32.5,0.0,553.5,0.0050933412987279
1568,13.02.2015,21.29,32.5,0.0,551.333333333333,0.0050933412987279
1569,13.02.2015,21.29,32.5,0.0,557.0,0.0050933412987279
1570,13.02.2015,21.29,32.5,0.0,556.5,0.0050933412987279
1571,13.02.2015,21.29,32.45,0.0,554.5,0.00508544132302639
1572,13.02.2015,21.29,32.45,0.0,549.75,0.00508544132302639
1573,13.02.2015,21.29,32.5,0.0,553.5,0.0050933412987279
1574,13.02.2015,21.29,32.5,0.0,556.0,0.0050933412987279
1575,13.02.2015,21.29,32.5,0.0,551.0,0.0050933412987279
1576,13.02.2015,21.29,32.5,0.0,543.0,0.0050933412987279
1577,13.02.2015,21.29,32.5,0.0,546.5,0.0050933412987279
1578,13.02.2015,21.29,32.59,0.0,545.0,0.00510756175659946
1579,13.02.2015,21.29,32.5,0.0,543.0,0.0050933412987279
1580,13.02.2015,21.29,32.5,0.0,537.0,0.0050933412987279
1581,13.02.2015,21.245,32.45,0.0,544.0,0.0050713086317725
1582,13.02.2015,21.29,32.5,0.0,547.0,0.0050933412987279
1583,13.02.2015,21.29,32.475,0.0,541.5,0.00508939128599647
1584,13.02.2015,21.29,32.4,0.0,542.0,0.00507754154636647
1585,13.02.2015,21.29,32.4666666666667,0.0,541.0,0.0050880746261441215
1586,13.02.2015,21.245,32.4,0.0,539.0,0.00506343098624753
1587,13.02.2015,21.29,32.4,0.0,537.0,0.00507754154636647
1588,13.02.2015,21.245,32.4,0.0,535.5,0.00506343098624753
1589,13.02.2015,21.26,32.4,0.0,534.333333333333,0.00506813065130459
1590,13.02.2015,21.245,32.4,0.0,534.0,0.00506343098624753
1591,13.02.2015,21.23,32.4333333333333,0.0,534.75,0.005063982004424089
1592,13.02.2015,21.2,32.4,0.0,537.0,0.0050493550880857
1593,13.02.2015,21.2,32.4,0.0,535.0,0.0050493550880857
1594,13.02.2015,21.2,32.4,0.0,530.333333333333,0.0050493550880857
1595,13.02.2015,21.2,32.4,0.0,529.0,0.0050493550880857
1596,13.02.2015,21.2,32.4,0.0,528.0,0.0050493550880857
1597,13.02.2015,21.2,32.4,0.0,526.0,0.0050493550880857
1598,13.02.2015,21.2,32.4,0.0,532.333333333333,0.0050493550880857
1599,13.02.2015,21.2,32.4,0.0,534.0,0.0050493550880857
1600,13.02.2015,21.175,32.3725,0.0,531.0,0.00503723634736724
1601,13.02.2015,21.2,32.4,0.0,528.0,0.0050493550880857
1602,13.02.2015,21.1,32.4,0.0,525.0,0.0050181990405259785
1603,13.02.2015,21.1666666666667,32.4,0.0,526.333333333333,0.005038950800529379
1604,13.02.2015,21.1,32.4,0.0,526.0,0.0050181990405259785
1605,13.02.2015,21.2,32.345,0.0,524.5,0.005040714188700279
1606,13.02.2015,21.1333333333333,32.326666666666696,0.0,522.333333333333,0.0050170921304334894
1607,13.02.2015,21.1,32.29,0.0,521.5,0.00500102496279949
1608,13.02.2015,21.15,32.29,0.0,521.5,0.00501652801988182
1609,13.02.2015,21.15,32.4,0.0,518.5,0.00503375576425692
1610,13.02.2015,21.1,32.345,0.0,519.0,0.00500961188406129
1611,13.02.2015,21.1,32.3633333333333,0.0,520.333333333333,0.00501247424341539
1612,13.02.2015,21.1,32.345,0.0,522.0,0.00500961188406129
1613,13.02.2015,21.1,32.326666666666696,0.0,518.666666666667,0.00500674955084085
1614,13.02.2015,21.1,32.29,0.0,518.0,0.00500102496279949
1615,13.02.2015,21.1,32.29,0.0,518.666666666667,0.00500102496279949
1616,13.02.2015,21.1,32.29,0.0,524.0,0.00500102496279949
1617,13.02.2015,21.1,32.29,0.0,523.5,0.00500102496279949
1618,13.02.2015,21.05,32.245,0.0,515.0,0.00497856065948955
1619,13.02.2015,21.0,32.2,0.0,515.0,0.00495618242297541
1620,13.02.2015,21.0,32.2,0.0,517.0,0.00495618242297541
1621,13.02.2015,21.0,32.2,0.0,520.0,0.00495618242297541
1622,13.02.2015,21.0,32.2,0.0,518.0,0.00495618242297541
1623,13.02.2015,21.0,32.2,0.0,519.5,0.00495618242297541
1624,13.02.2015,21.0,32.2,0.0,518.0,0.00495618242297541
1625,13.02.2015,20.963333333333303,32.2,0.0,519.333333333333,0.00494493428856739
1626,13.02.2015,21.0,32.2,0.0,521.0,0.00495618242297541
1627,13.02.2015,20.945,32.2,0.0,519.5,0.00493931868467299
1628,13.02.2015,20.963333333333303,32.2,0.0,517.0,0.00494493428856739
1629,13.02.2015,21.0,32.2,0.0,519.333333333333,0.00495618242297541
1630,13.02.2015,20.926666666666698,32.2,0.0,510.666666666667,0.00493370871643604
1631,13.02.2015,20.89,32.145,0.0,511.0,0.00491403123435799
1632,13.02.2015,20.89,32.09,0.0,514.5,0.004905557030509111
1633,13.02.2015,20.89,32.145,0.0,515.5,0.00491403123435799
1634,13.02.2015,20.89,32.09,0.0,513.0,0.004905557030509111
1635,13.02.2015,20.89,32.145,0.0,513.0,0.00491403123435799
1636,13.02.2015,20.89,32.09,0.0,511.0,0.004905557030509111
1637,13.02.2015,20.89,32.09,0.0,508.666666666667,0.004905557030509111
1638,13.02.2015,20.89,32.09,0.0,509.0,0.004905557030509111
1639,13.02.2015,20.89,32.09,0.0,510.75,0.004905557030509111
1640,13.02.2015,20.89,32.09,0.0,510.0,0.004905557030509111
1641,13.02.2015,20.84,32.045,0.0,510.0,0.00488345761995822
1642,13.02.2015,20.84,32.045,0.0,510.0,0.00488345761995822
1643,13.02.2015,20.79,32.0,0.0,511.0,0.00486144306830351
1644,13.02.2015,20.89,32.09,0.0,515.5,0.004905557030509111
1645,13.02.2015,20.856666666666698,31.9933333333333,0.0,518.0,0.00488056471865244
1646,13.02.2015,20.79,31.89,0.0,514.0,0.0048446016983366
1647,13.02.2015,20.84,31.945,0.0,511.5,0.00486809897390912
1648,13.02.2015,20.79,32.0,0.0,512.5,0.00486144306830351
1649,13.02.2015,20.79,31.9175,0.0,512.25,0.00484881195599091
1650,13.02.2015,20.79,31.89,0.0,514.0,0.0048446016983366
1651,13.02.2015,20.79,31.89,0.0,516.0,0.0048446016983366
1652,13.02.2015,20.79,31.89,0.0,512.0,0.0048446016983366
1653,13.02.2015,20.79,31.856666666666694,0.0,515.0,0.0048394984315492
1654,13.02.2015,20.79,31.79,0.0,509.0,0.00482929214725061
1655,13.02.2015,20.745,31.89,0.0,508.5,0.00483109161722008
1656,13.02.2015,20.745,31.89,0.0,516.0,0.00483109161722008
1657,13.02.2015,20.7,31.89,0.0,518.0,0.00481761483395393
1658,13.02.2015,20.745,31.79,0.0,511.0,0.00481582508769021
1659,13.02.2015,20.7,31.79,0.0,517.0,0.00480239121811869
1660,13.02.2015,20.73,31.79,0.0,518.25,0.00481134344689619
1661,13.02.2015,20.7,31.79,0.0,511.0,0.00480239121811869
1662,13.02.2015,20.7,31.79,0.0,510.5,0.00480239121811869
1663,13.02.2015,20.7,31.79,0.0,512.0,0.00480239121811869
1664,13.02.2015,20.7,31.79,0.0,513.0,0.00480239121811869
1665,13.02.2015,20.7,31.79,0.0,511.0,0.00480239121811869
1666,13.02.2015,20.7,31.79,0.0,513.0,0.00480239121811869
1667,13.02.2015,20.7,31.79,0.0,512.5,0.00480239121811869
1668,13.02.2015,20.7,31.79,0.0,508.5,0.00480239121811869
1669,13.02.2015,20.7,31.76,0.0,509.0,0.00479782427756501
1670,13.02.2015,20.7,31.79,0.0,515.0,0.00480239121811869
1671,13.02.2015,20.7,31.79,0.0,515.0,0.00480239121811869
1672,13.02.2015,20.7,31.79,0.0,515.0,0.00480239121811869
1673,13.02.2015,20.65,31.745,0.0,518.0,0.00478067454929088
1674,13.02.2015,20.6,31.7,0.0,515.0,0.00475904149675229
1675,13.02.2015,20.7,31.7,0.0,513.5,0.004788690596105661
1676,13.02.2015,20.6,31.7,0.0,511.0,0.00475904149675229
1677,13.02.2015,20.7,31.7,0.0,512.5,0.004788690596105661
1678,13.02.2015,20.6,31.7,0.0,512.0,0.00475904149675229
1679,13.02.2015,20.6,31.6333333333333,0.0,517.666666666667,0.0047489565826073395
1680,13.02.2015,20.6,31.65,0.0,514.5,0.00475147778071744
1681,13.02.2015,20.6,31.6,0.0,512.5,0.00474391424723795
1682,13.02.2015,20.6,31.6,0.0,511.5,0.00474391424723795
1683,13.02.2015,20.6,31.6,0.0,512.0,0.00474391424723795
1684,13.02.2015,20.6,31.5666666666667,0.0,511.0,0.0047388719930013395
1685,13.02.2015,20.6,31.6,0.0,511.0,0.00474391424723795
1686,13.02.2015,20.6,31.6,0.0,505.5,0.00474391424723795
1687,13.02.2015,20.6,31.55,0.0,507.5,0.00473635089630721
1688,13.02.2015,20.5,31.5,0.0,509.0,0.00469948978389975
1689,13.02.2015,20.6,31.5,0.0,513.333333333333,0.0047287877279186
1690,13.02.2015,20.55,31.5,0.0,514.0,0.00471411864861635
1691,13.02.2015,20.6,31.5,0.0,513.0,0.0047287877279186
1692,13.02.2015,20.533333333333303,31.5,0.0,512.0,0.00470923789681501
1693,13.02.2015,20.5,31.5,0.0,516.0,0.00469948978389975
1694,13.02.2015,20.5,31.5,0.0,514.333333333333,0.00469948978389975
1695,13.02.2015,20.55,31.5,0.0,513.0,0.00471411864861635
1696,13.02.2015,20.5,31.5,0.0,514.5,0.00469948978389975
1697,13.02.2015,20.5,31.5,0.0,513.0,0.00469948978389975
1698,13.02.2015,20.5,31.5,0.0,513.5,0.00469948978389975
1699,13.02.2015,20.5,31.5,0.0,507.5,0.00469948978389975
1700,13.02.2015,20.5,31.5,0.0,511.5,0.00469948978389975
1701,13.02.2015,20.5,31.5,0.0,512.0,0.00469948978389975
1702,13.02.2015,20.5,31.445,0.0,507.0,0.00469122243868141
1703,13.02.2015,20.5,31.5,0.0,511.5,0.00469948978389975
1704,13.02.2015,20.5,31.39,0.0,517.0,0.00468295531158386
1705,13.02.2015,20.5,31.445,0.0,510.5,0.00469122243868141
1706,13.02.2015,20.5,31.5,0.0,508.5,0.00469948978389975
1707,13.02.2015,20.5,31.426666666666694,0.0,511.666666666667,0.004688466705413671
1708,13.02.2015,20.5,31.445,0.0,514.0,0.00469122243868141
1709,13.02.2015,20.5,31.39,0.0,515.0,0.00468295531158386
1710,13.02.2015,20.5,31.39,0.0,515.0,0.00468295531158386
1711,13.02.2015,20.5,31.39,0.0,512.0,0.00468295531158386
1712,13.02.2015,20.5,31.39,0.0,507.0,0.00468295531158386
1713,13.02.2015,20.5,31.39,0.0,510.5,0.00468295531158386
1714,13.02.2015,20.445,31.34,0.0,514.5,0.00465947723699815
1715,13.02.2015,20.4725,31.34,0.0,511.5,0.0046674525555926395
1716,13.02.2015,20.5,31.29,0.0,508.0,0.004667924730200211
1717,13.02.2015,20.39,31.29,0.0,512.0,0.00463609912371531
1718,13.02.2015,20.5,31.29,0.0,509.5,0.004667924730200211
1719,13.02.2015,20.5,31.29,0.0,512.0,0.004667924730200211
1720,13.02.2015,20.445,31.245,0.0,514.666666666667,0.00464524762123115
1721,13.02.2015,20.445,31.245,0.0,514.5,0.00464524762123115
1722,13.02.2015,20.5,31.29,0.0,516.0,0.004667924730200211
1723,13.02.2015,20.445,31.245,0.0,510.5,0.00464524762123115
1724,13.02.2015,20.39,31.2,0.0,507.5,0.0046226651227873295
1725,13.02.2015,20.39,31.2,0.0,514.0,0.0046226651227873295
1726,13.02.2015,20.39,31.2,0.0,516.0,0.0046226651227873295
1727,13.02.2015,20.39,31.2,0.0,512.5,0.0046226651227873295
1728,13.02.2015,20.39,31.2,0.0,513.0,0.0046226651227873295
1729,13.02.2015,20.39,31.2,0.0,512.5,0.0046226651227873295
1730,13.02.2015,20.39,31.2,0.0,509.0,0.0046226651227873295
1731,13.02.2015,20.39,31.2,0.0,505.0,0.0046226651227873295
1732,13.02.2015,20.39,31.1666666666667,0.0,515.0,0.00461768971306071
1733,13.02.2015,20.39,31.2,0.0,517.0,0.0046226651227873295
1734,13.02.2015,20.39,31.2,0.0,516.0,0.0046226651227873295
1735,13.02.2015,20.39,31.1,0.0,515.0,0.00460773913063346
1736,13.02.2015,20.39,31.2,0.0,516.333333333333,0.0046226651227873295
1737,13.02.2015,20.39,31.15,0.0,511.0,0.004615202037826
1738,13.02.2015,20.39,31.15,0.0,513.5,0.004615202037826
1739,13.02.2015,20.39,31.2,0.0,507.666666666667,0.0046226651227873295
1740,13.02.2015,20.39,31.2,0.0,509.0,0.0046226651227873295
1741,13.02.2015,20.39,31.1,0.0,513.0,0.00460773913063346
1742,13.02.2015,20.39,31.15,0.0,512.5,0.004615202037826
1743,13.02.2015,20.39,31.2,0.0,510.0,0.0046226651227873295
1744,13.02.2015,20.39,31.2,0.0,511.0,0.0046226651227873295
1745,13.02.2015,20.39,31.15,0.0,514.0,0.004615202037826
1746,13.02.2015,20.39,31.1666666666667,0.0,507.666666666667,0.00461768971306071
1747,13.02.2015,20.39,31.2,0.0,514.0,0.0046226651227873295
1748,13.02.2015,20.34,31.2,0.0,515.0,0.00460830445582707
1749,13.02.2015,20.39,31.2,0.0,514.0,0.0046226651227873295
1750,13.02.2015,20.356666666666698,31.2,0.0,510.333333333333,0.0046130869598168785
1751,13.02.2015,20.39,31.2,0.0,518.5,0.0046226651227873295
1752,13.02.2015,20.39,31.2,0.0,513.5,0.0046226651227873295
1753,13.02.2015,20.29,31.2,0.0,512.0,0.00459398321209564
1754,13.02.2015,20.29,31.2,0.0,511.0,0.00459398321209564
1755,13.02.2015,20.39,31.2,0.0,510.0,0.0046226651227873295
1756,13.02.2015,20.39,31.2,0.0,509.0,0.0046226651227873295
1757,13.02.2015,20.29,31.2,0.0,511.0,0.00459398321209564
1758,13.02.2015,20.34,31.2,0.0,510.5,0.00460830445582707
1759,13.02.2015,20.29,31.2,0.0,514.0,0.00459398321209564
1760,13.02.2015,20.34,31.2,0.0,512.0,0.00460830445582707
1761,13.02.2015,20.29,31.2,0.0,510.5,0.00459398321209564
1762,13.02.2015,20.29,31.2,0.0,515.5,0.00459398321209564
1763,13.02.2015,20.29,31.2,0.0,511.666666666667,0.00459398321209564
1764,13.02.2015,20.29,31.2,0.0,508.0,0.00459398321209564
1765,13.02.2015,20.29,31.2,0.0,510.0,0.00459398321209564
1766,13.02.2015,20.29,31.2,0.0,506.5,0.00459398321209564
1767,13.02.2015,20.29,31.2,0.0,508.0,0.00459398321209564
1768,13.02.2015,20.29,31.2,0.0,512.0,0.00459398321209564
1769,13.02.2015,20.29,31.2,0.0,507.0,0.00459398321209564
1770,13.02.2015,20.29,31.2,0.0,504.0,0.00459398321209564
1771,13.02.2015,20.29,31.29,0.0,501.0,0.00460733324720036
1772,13.02.2015,20.245,31.2,0.0,510.0,0.0045811277220593714
1773,13.02.2015,20.29,31.29,0.0,504.0,0.00460733324720036
1774,13.02.2015,20.29,31.29,0.0,508.5,0.00460733324720036
1775,13.02.2015,20.29,31.29,0.0,511.0,0.00460733324720036
1776,13.02.2015,20.29,31.29,0.0,510.5,0.00460733324720036
1777,13.02.2015,20.26,31.26,0.0,507.0,0.00459429257816965
1778,13.02.2015,20.29,31.29,0.0,511.0,0.00460733324720036
1779,13.02.2015,20.29,31.29,0.0,508.0,0.00460733324720036
1780,13.02.2015,20.29,31.29,0.0,510.0,0.00460733324720036
1781,13.02.2015,20.245,31.29,0.0,512.0,0.004594440125411521
1782,13.02.2015,20.29,31.34,0.0,511.5,0.00461475017917807
1783,13.02.2015,20.2,31.29,0.0,511.5,0.00458157888677931
1784,13.02.2015,20.2,31.29,0.0,513.0,0.00458157888677931
1785,13.02.2015,20.2,31.29,0.0,510.0,0.00458157888677931
1786,13.02.2015,20.245,31.34,0.0,515.0,0.0046018361494812
1787,13.02.2015,20.245,31.34,0.0,517.0,0.0046018361494812
1788,13.02.2015,20.26,31.356666666666694,0.0,513.333333333333,0.00460860497563174
1789,13.02.2015,20.29,31.39,0.0,509.0,0.00462216728674112
1790,13.02.2015,20.2,31.39,0.0,511.5,0.004596329397833471
1791,13.02.2015,20.2,31.39,0.0,513.0,0.004596329397833471
1792,13.02.2015,20.2,31.39,0.0,512.666666666667,0.004596329397833471
1793,13.02.2015,20.2,31.39,0.0,510.333333333333,0.004596329397833471
1794,13.02.2015,20.2,31.39,0.0,512.0,0.004596329397833471
1795,13.02.2015,20.2,31.39,0.0,512.0,0.004596329397833471
1796,13.02.2015,20.2,31.39,0.0,507.0,0.004596329397833471
1797,13.02.2015,20.2,31.5,0.0,505.0,0.0046125557621507106
1798,13.02.2015,20.2,31.5,0.0,509.0,0.0046125557621507106
1799,13.02.2015,20.2,31.5,0.0,513.75,0.0046125557621507106
1800,13.02.2015,20.2,31.5,0.0,510.0,0.0046125557621507106
1801,13.02.2015,20.15,31.5,0.0,514.0,0.004598205733741221
1802,13.02.2015,20.15,31.5,0.0,508.0,0.004598205733741221
1803,13.02.2015,20.2,31.5,0.0,514.5,0.0046125557621507106
1804,13.02.2015,20.2,31.6,0.0,513.0,0.0046273077317265715
1805,13.02.2015,20.15,31.6,0.0,511.0,0.0046129114709042894
1806,13.02.2015,20.2,31.6,0.0,513.0,0.0046273077317265715
1807,13.02.2015,20.1333333333333,31.6,0.0,511.666666666667,0.0046081215185107705
1808,13.02.2015,20.15,31.6,0.0,511.0,0.0046129114709042894
1809,13.02.2015,20.1,31.6,0.0,508.0,0.00459855479455644
1810,13.02.2015,20.15,31.6,0.0,512.5,0.0046129114709042894
1811,13.02.2015,20.2,31.6,0.0,510.5,0.0046273077317265715
1812,13.02.2015,20.15,31.6,0.0,512.0,0.0046129114709042894
1813,13.02.2015,20.1,31.6,0.0,511.0,0.00459855479455644
1814,13.02.2015,20.1,31.6,0.0,512.5,0.00459855479455644
1815,13.02.2015,20.1,31.6,0.0,515.0,0.00459855479455644
1816,13.02.2015,20.1666666666667,31.6,0.0,517.333333333333,0.00461770582157118
1817,13.02.2015,20.1,31.6,0.0,512.0,0.00459855479455644
1818,13.02.2015,20.1,31.6,0.0,511.0,0.00459855479455644
1819,13.02.2015,20.175,31.65,0.0,511.25,0.00462746932561189
1820,13.02.2015,20.2,31.7,0.0,511.5,0.00464206039591261
1821,13.02.2015,20.2,31.7,0.0,512.0,0.00464206039591261
1822,13.02.2015,20.15,31.7,0.0,510.5,0.00462761789834634
1823,13.02.2015,20.2,31.7,0.0,508.5,0.00464206039591261
1824,13.02.2015,20.2,31.7,0.0,511.0,0.00464206039591261
1825,13.02.2015,20.15,31.7,0.0,513.5,0.00462761789834634
1826,13.02.2015,20.1,31.7,0.0,512.5,0.00461321511449568
1827,13.02.2015,20.1666666666667,31.79,0.0,513.666666666667,0.0046456778811286795
1828,13.02.2015,20.1,31.79,0.0,511.0,0.00462640998898792
1829,13.02.2015,20.15,31.79,0.0,513.0,0.00464085427327286
1830,13.02.2015,20.15,31.79,0.0,507.5,0.00464085427327286
1831,13.02.2015,20.15,31.79,0.0,513.0,0.00464085427327286
1832,13.02.2015,20.1,31.79,0.0,512.5,0.00462640998898792
1833,13.02.2015,20.1,31.79,0.0,507.0,0.00462640998898792
1834,13.02.2015,20.175,31.79,0.0,511.0,0.004648091345742221
1835,13.02.2015,20.1,31.79,0.0,506.0,0.00462640998898792
1836,13.02.2015,20.15,31.79,0.0,504.0,0.00464085427327286
1837,13.02.2015,20.15,31.79,0.0,506.5,0.00464085427327286
1838,13.02.2015,20.1,31.79,0.0,509.0,0.00462640998898792
1839,13.02.2015,20.2,31.79,0.0,511.0,0.0046553383876123
1840,13.02.2015,20.1333333333333,31.79,0.0,511.333333333333,0.0046360350909770715
1841,13.02.2015,20.1,31.89,0.0,513.0,0.00464107161240899
1842,13.02.2015,20.1333333333333,31.89,0.0,508.333333333333,0.00465072744383843
1843,13.02.2015,20.1,31.89,0.0,506.0,0.00464107161240899
1844,13.02.2015,20.1,31.89,0.0,503.0,0.00464107161240899
1845,13.02.2015,20.1333333333333,31.963333333333306,0.0,506.333333333333,0.00466150227381999
1846,13.02.2015,20.1,32.0,0.0,508.5,0.00465720019063442
1847,13.02.2015,20.1,32.0,0.0,511.5,0.00465720019063442
1848,13.02.2015,20.1333333333333,32.09,0.0,506.666666666667,0.00468011421655387
1849,13.02.2015,20.1,32.09,0.0,502.0,0.00467039691763799
1850,13.02.2015,20.1,32.09,0.0,503.0,0.00467039691763799
